date	round_id	phase	source	exact_query_or_seed	direction	hits	screened	included_keys	excluded_keys	notes
2026-08-04	zonotope-oracle-reconcile-13	audit	OpenCitations, Semantic Scholar, Crossref, and ScienceDirect	DOI:10.1016/j.comgeo.2021.101809	audit	5	5	deza2026whitewhale	-	five unique forward works reconciled across accessible indexes; OpenAlex returned HTTP 429 before exposing a result set; no successor improves the generic Ferrez bound; snapshot screening/reconciled-deza2022linear-forward.tsv
2026-08-04	output-projection-forward-14	forward-snowballing	Semantic Scholar Graph API	ARXIV:2009.08764	forward	3	3	konig2020simulation,mitze2021common	-	seed-key:konig2020common; all three reported citing records screened and primary-verified; Asadi 2021 is withdrawn and fails the frozen trigger; Google Scholar independently reported Cited by 3; snapshot screening/semantic-scholar-konig2020common-forward.tsv
2026-08-04	parametric-region-primary-15	backward-snowballing	Primary article bibliography	DOI:10.1023/B:JOTA.0000004869.66331.5C	backward	22	22	bemporad2001convexity	-	seed-key:borrelli2003geometric; primary-complete; exact 22-entry printed bibliography title-screened and independently reconciled against the publisher Crossref deposit; snapshot screening/primary-borrelli2003geometric-backward.tsv
2026-08-04	parametric-region-forward-15	forward-snowballing	OpenCitations COCI and Meta APIs	DOI:10.1023/B:JOTA.0000004869.66331.5C	forward	179	179	olaru2006continuity,jones2006lcp,spjotvold2007unique,jones2008projection,hladik2010support,patrinos2010graphical,oberdieck2015hybrid,akbari2018flux,burnak2020space,pappas2020qcqp,kenefake2023parallel,shin2024multitask,rahal2025decision	spjotvold2005unique,jones2006primaldual	seed-key:borrelli2003geometric; all 179 DOI-linked citation records title-screened and Meta-resolved, including one malformed dual-DOI string resolved as jones2008projection and one arXiv/published duplicate; snapshot screening/opencitations-borrelli2003geometric-forward.tsv
2026-08-04	parametric-region-primary-15	backward-snowballing	Primary article bibliography	DOI:10.1016/j.automatica.2007.03.008	backward	23	23	borrelli2003geometric,spjotvold2005continuous,tondel2003mpqp	-	seed-key:jones2007lexicographic; primary-complete; exact 23-entry printed bibliography title-screened and independently reconciled against the publisher Crossref deposit; snapshot screening/primary-jones2007lexicographic-backward.tsv
2026-08-04	parametric-region-forward-15	forward-snowballing	OpenCitations COCI and Meta APIs	DOI:10.1016/j.automatica.2007.03.008	forward	49	49	jones2008projection,patrinos2010graphical,oberdieck2017connected,akbari2018flux,yu2019efficient,pappas2020qcqp,coti2020task,shen2020primal	coti2019parallel	seed-key:jones2007lexicographic; all 49 DOI-linked citation records title-screened and Meta-resolved; snapshot screening/opencitations-jones2007lexicographic-forward.tsv
2026-08-04	parametric-region-primary-15	backward-snowballing	Publisher-deposited primary bibliography	DOI:10.1016/j.automatica.2010.06.008	backward	49	49	borrelli2003geometric,columbano2009sufficient,jones2007lexicographic,jones2006parametric,spjotvold2007unique,tondel2003mpqp	jones2006primaldual	seed-key:patrinos2010graphical; publisher-complete 49-entry Crossref bibliography title-screened; printed PDF was access-restricted, so the exact sequential publisher deposit was not visually compared with print; snapshot screening/primary-patrinos2010graphical-backward.tsv
2026-08-04	parametric-region-forward-15	forward-snowballing	OpenCitations COCI and Meta APIs	DOI:10.1016/j.automatica.2010.06.008	forward	45	45	patrinos2011piecewise,monnigmann2012vertex,bemporad2015multiparametric,adelgren2016twophase,oberdieck2017connected,pappas2020qcqp,narciso2022strategy,kurula2025regionfree	-	seed-key:patrinos2010graphical; all 45 DOI-linked citation records title-screened and Meta-resolved; snapshot screening/opencitations-patrinos2010graphical-forward.tsv
2026-08-04	closure-policy-supplement-16	database-search	Semantic Scholar Graph API	same policy reward parameter polyhedral regions	query	866	100	shin2024multitask	-	Supplemental incomplete-index batch; first 100 relevance-ranked records title- and abstract-screened; only the already cataloged Shin--Yang policy quotient met the frozen trigger; snapshot screening/semantic-scholar-closure-policy-supplement.tsv
2026-08-04	closure-replacement-16	database-search	OpenAIRE Graph API v3	output-sensitive multiparametric LCP sufficient matrix enumeration	query	0	0	-	-	C16-01; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/openaire-closure-16-01.tsv
2026-08-04	closure-replacement-16	database-search	OpenAIRE Graph API v3	degenerate multiparametric quadratic programming region enumeration complexity	query	0	0	-	-	C16-02; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/openaire-closure-16-02.tsv
2026-08-04	closure-replacement-16	database-search	OpenAIRE Graph API v3	canonical minimum norm parametric quadratic programming partition	query	0	0	-	-	C16-03; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/openaire-closure-16-03.tsv
2026-08-04	closure-replacement-16	database-search	OpenAIRE Graph API v3	polyhedral projection parametric linear programming output sensitive	query	0	0	-	-	C16-04; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/openaire-closure-16-04.tsv
2026-08-04	closure-replacement-16	database-search	OpenAIRE Graph API v3	requested output policy quotient parameter region	query	0	0	-	-	C16-05; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/openaire-closure-16-05.tsv
2026-08-04	closure-replacement-16	database-search	OpenAIRE Graph API v3	same policy reward parameter polyhedral regions	query	0	0	-	-	C16-06; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/openaire-closure-16-06.tsv
2026-08-04	closure-replacement-16	database-search	OpenAIRE Graph API v3	observer relative symbolic execution exact input fibers	query	0	0	-	-	C16-07; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/openaire-closure-16-07.tsv
2026-08-04	closure-replacement-16	database-search	OpenAIRE Graph API v3	demand driven dataflow selection trace enumeration	query	0	0	-	-	C16-08; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/openaire-closure-16-08.tsv
2026-08-04	closure-replacement-16	database-search	OpenAIRE Graph API v3	contextual choice identity term graph residual	query	1	1	-	-	C16-09; sole record title- and description-screened as an unrelated non-scholarly symbolic-logic synthesis; snapshot screening/openaire-closure-16-09.tsv
2026-08-04	closure-replacement-16	database-search	OpenAIRE Graph API v3	equal output distinct branch provenance symbolic execution	query	3	3	-	-	C16-10; all three records title- and description-screened as unrelated repository artifacts; snapshot screening/openaire-closure-16-10.tsv
2026-08-04	closure-replacement-16	database-search	OpenAIRE Graph API v3	projected model enumeration residual symbolic function	query	1	1	-	-	C16-11; sole record title- and description-screened as an unrelated non-scholarly discrete-systems synthesis; snapshot screening/openaire-closure-16-11.tsv
2026-08-04	closure-replacement-16	database-search	OpenAIRE Graph API v3	compositional guarded residual graph enumeration	query	0	0	-	-	C16-12; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/openaire-closure-16-12.tsv
2026-08-04	closure-replacement-17	database-search	Crossref REST API	parametric complementarity problem output sensitive critical regions	query	2405235	100	columbano2009sufficient,logemann2024exact	-	C17-01; first 100 relevance-ranked records title-screened; rank 97 was Logemann--Veith's exact neural-policy output-region paper and was missed in the initial screen, invalidating the round-17 no-add outcome; snapshot screening/crossref-closure-17-01.tsv
2026-08-04	closure-replacement-17	database-search	Crossref REST API	degeneracy safe explicit parametric quadratic programming enumeration	query	586224	100	tondel2003mpqp	-	C17-02; first 100 relevance-ranked records title-screened; later mpQP solver and degeneracy papers fit the existing parametric-region cluster; snapshot screening/crossref-closure-17-02.tsv
2026-08-04	closure-replacement-17	database-search	Crossref REST API	unique polyhedral representation parametric optimizer selection	query	916555	100	spjotvold2007unique,howe2012polyhedral	spjotvold2005unique	C17-03; first 100 relevance-ranked records title-screened; rediscovered the audited unique minimum-norm pQP selection and its excluded conference precursor; snapshot screening/crossref-closure-17-03.tsv
2026-08-04	closure-replacement-17	database-search	Crossref REST API	projection polyhedron parametric linear program equivalence complexity	query	1625045	100	lohnewessing2016projection,hempel2013piecewise	-	C17-04; first 100 relevance-ranked records title-screened; two plausible geometric records abstract-screened and cataloged as representation neighbors; snapshot screening/crossref-closure-17-04.tsv
2026-08-04	closure-replacement-17	database-search	Crossref REST API	reward functions same optimal policy multiparametric	query	2248398	100	yan2025optimal	-	C17-05; first 100 relevance-ranked records title-screened; Yan primary abstract-screened as a small multiparametric-SDP partition analysis without an exhaustive enumerator or policy quotient; snapshot screening/crossref-closure-17-05.tsv
2026-08-04	closure-replacement-17	database-search	Crossref REST API	requested action equivalence region enumeration	query	1165092	100	-	-	C17-06; first 100 relevance-ranked records title-screened; result set concerns ordinary action selection, equivalence, and geographic regions; snapshot screening/crossref-closure-17-06.tsv
2026-08-04	closure-replacement-17	database-search	Crossref REST API	symbolic execution observation equivalence exact preimage	query	397281	100	lucanu2017generic,ayoun2026soteria,hillery2016heap,denaro2012allvalues	-	C17-07; first 100 relevance-ranked records title-screened; only already cataloged symbolic-execution works met technical relevance; snapshot screening/crossref-closure-17-07.tsv
2026-08-04	closure-replacement-17	database-search	Crossref REST API	demand relative selection dataflow graph exhaustive	query	1024100	100	biswas1990macrodataflow,avron1994stability	arvind1985demand	C17-08; first 100 relevance-ranked records title-screened; rediscovered the audited demand-driven dataflow lineage and its excluded duplicate precursor; snapshot screening/crossref-closure-17-08.tsv
2026-08-04	closure-replacement-17	database-search	Crossref REST API	shared term graph choice identity symbolic residual	query	2040883	100	-	-	C17-09; first 100 relevance-ranked records title-screened; no record met the graph-observer or choice-omission trigger; snapshot screening/crossref-closure-17-09.tsv
2026-08-04	closure-replacement-17	database-search	Crossref REST API	branch provenance equal value symbolic execution	query	1055171	100	sen2015multise,lucanu2017generic,ayoun2026soteria,denaro2012allvalues,chang2018symbolictypes	-	C17-10; first 100 relevance-ranked records title-screened; rediscovered existing value-summary and symbolic-execution clusters; snapshot screening/crossref-closure-17-10.tsv
2026-08-04	closure-replacement-17	database-search	Crossref REST API	projected enumeration guarded symbolic values	query	369630	100	spallitta2025projected,bae2019guarded	-	C17-11; first 100 relevance-ranked records title-screened; rediscovered projected enumeration and guarded symbolic terms; snapshot screening/crossref-closure-17-11.tsv
2026-08-04	closure-replacement-17	database-search	Crossref REST API	compositional conditional graph exact residual enumeration	query	514336	100	-	madhusudanan2026eml	C17-12; first 100 relevance-ranked records title-screened; the sole superficially close exact-search title was primary-abstract-screened and explicitly excluded as elementary-function expression-tree search; snapshot screening/crossref-closure-17-12.tsv
2026-08-04	closure-independent-audit-18	audit	Independent reviewer deterministic SHA-256 sample	closure-independent-audit-2026-08-04	audit	1305	1305	logemann2024exact	-	The reviewer checked all 1305 captured occurrences because the deterministic exclusion sample exposed C17-01 rank 97; the exact neural-policy output-region paper met trigger 2 and reopened the map, so the prior no-add sequence is invalid
2026-08-04	policy-tree-primary-18	backward-snowballing	Primary EXPLAINS bibliography	DOI:10.5220/0012928000003886	backward	33	33	aytekin2022trees,logemann2023nn2eqcdt,nguyen2020ecdt	-	seed-key:logemann2024exact; primary-complete; exact 33-entry printed bibliography screened; snapshot screening/primary-logemann2024exact-backward.tsv
2026-08-04	policy-tree-forward-18	forward-snowballing	OpenCitations COCI API	DOI:10.5220/0012928000003886	forward	0	0	-	-	seed-key:logemann2024exact; complete zero-record COCI response on 2026-08-04; snapshot screening/opencitations-logemann2024exact-forward.tsv
